brand,model,variant,fuel_type,body_type,transmission,owner_type,owner_number,kms_driven,model_year,registration_year,engine_displacement,mileage,max_power,torque,color,engine_type,gear_box,drive_type,steering_type,top_speed,acceleration,price,City,car_age
Renault,Renault Triber,RXT BSVI,Petrol,MUV,Manual,1st Owner,1,70000,2020,2020,999.0,20.0,71.01,96.0,Others,,5 Speed,,Electric,170.0,12.9,600000.0,Jaipur,5
Renault,Renault Triber,RXT BSVI,Petrol,MUV,Manual,1st Owner,1,70000,2020,2020,999.0,20.0,71.01,96.0,Others,,5 Speed,,Electric,170.0,12.9,600000.0,Jaipur,5
Maruti,Maruti Wagon R,LX BSIII,Petrol,Hatchback,Manual,2nd Owner,2,50000,2009,2009,1061.0,17.3,64.0,8.6,Others,In-Line Engine,5 Speed,,Manual,154.5,14.350000000000001,100000.0,Jaipur,16
Maruti,Maruti Swift,VXI,Petrol,Hatchback,Manual,1st Owner,1,70000,2013,2013,1197.0,18.6,85.8,114.0,Others,K Series Petrol Engine,5 Speed,FWD,Power,160.0,12.29,335000.0,Jaipur,12
Mahindra,Mahindra Bolero Neo,N4 BSVI,Diesel,SUV,Manual,1st Owner,1,30000,2023,2023,1493.0,17.29,100.0,260.0,Others,mHAWk100,5 Speed,RWD(with MTT),Power,170.0,12.9,1100000.0,Jaipur,2
Ford,Ford Ecosport,1.5 Ti VCT AT Titanium,Petrol,SUV,Automatic,3rd Owner,3,50000,2014,2014,1499.0,16.5,110.0,140.0,Others,Ti-VCT Petrol Engine,6 Speed,FWD,Power,182.0,14.350000000000001,400000.0,Jaipur,11
Hyundai,Hyundai i20,1.2 Magna Opt,Petrol,Hatchback,Manual,1st Owner,1,30000,2011,2011,1197.0,17.0,80.0,11.4,Others,In-Line Engine,5 Speed,FWD,Power,170.0,12.96,300000.0,Jaipur,14
Hyundai,Hyundai Santro Xing,GLS,Petrol,Hatchback,Manual,1st Owner,1,20000,2011,2011,1086.0,17.92,62.1,96.1,Others,Petrol Engine ,5 Speed,FWD,Power,170.0,12.9,180000.0,Jaipur,14
Mahindra,Mahindra XUV300,W6 Diesel Sunroof BSVI,Diesel,SUV,Manual,1st Owner,1,20000,2022,2022,1497.0,20.0,115.0,300.0,Others,1.5L Turbo Diesel,6 Speed,FWD,Power,170.0,12.9,1100000.0,Jaipur,3
MG,MG Hector,Hybrid Sharp MT BSIV,Petrol,SUV,Manual,1st Owner,1,50000,2019,2019,1451.0,15.81,141.0,250.0,Others,,6 Speed,FWD,,170.0,12.9,900000.0,Jaipur,6
Hyundai,Hyundai i20,1.2 Sportz,Petrol,Hatchback,Manual,1st Owner,1,90000,2012,2012,1197.0,17.0,80.0,11.4,Others,In-Line Engine,5 Speed,FWD,Power,170.0,12.96,229999.99999999997,Jaipur,13
Ford,Ford Figo,Diesel Titanium,Diesel,Hatchback,Manual,3rd Owner,3,60000,2011,2011,1399.0,20.0,68.0,160.0,Others,Diesel Engine,5 Speed,Front Wheel Drive,Power,154.5,14.350000000000001,150000.0,Jaipur,14
Maruti,Maruti Celerio,ZXI Optional AMT BSIV,Petrol,Hatchback,Automatic,1st Owner,1,100000,2018,2018,998.0,23.1,67.04,90.0,Others,K10B Engine,5 Speed,FWD,Power,154.5,14.350000000000001,400000.0,Jaipur,7
Citroen,Citroen C3,Puretech 110 Feel,Petrol,Hatchback,Manual,1st Owner,1,10000,2022,2022,1199.0,19.3,108.62,190.0,Others,1.2L PureTech Turbo,6 Speed,,Electric,170.0,12.9,700000.0,Jaipur,3
Ford,Ford Ecosport,1.5 Diesel Trend BSIV,Diesel,SUV,Manual,1st Owner,1,60000,2017,2017,1498.0,23.0,98.96,205.0,Others,TDCi Diesel Engine,5 Speed,FWD,Power,170.0,12.9,600000.0,Jaipur,8
Maruti,Maruti Vitara Brezza,LXI,Petrol,SUV,Manual,1st Owner,1,40000,2021,2021,1462.0,17.03,103.26,138.0,Others,K15B Petrol Engine,5 Speed,FWD,Electronic,170.0,12.9,745000.0,Jaipur,4
Ford,Ford Figo,Diesel Titanium,Diesel,Hatchback,Manual,2nd Owner,2,120000,2013,2013,1399.0,20.0,68.05,160.0,Others,Duratorq Diesel Engine,5 Speed,FWD,Power,170.0,12.9,150000.0,Jaipur,12
Ford,Ford Figo,Diesel Titanium,Diesel,Hatchback,Manual,2nd Owner,2,120000,2013,2013,1399.0,20.0,68.05,160.0,Others,Duratorq Diesel Engine,5 Speed,FWD,Power,170.0,12.9,150000.0,Jaipur,12
Kia,Kia Seltos,HTK Plus D,Diesel,SUV,Manual,1st Owner,1,70000,2020,2020,1493.0,20.8,113.43,250.0,Others,1.5 L CRDi VGT,6-Speed,FWD,Electric,170.0,12.9,1166000.0,Jaipur,5
Maruti,Maruti Wagon R,VXI,Petrol,Hatchback,Manual,1st Owner,1,10000,2021,2021,998.0,21.79,67.05,90.0,Others,K10B Petrol Engine,5 Speed,FWD,Power,170.0,14.350000000000001,500000.0,Jaipur,4
Maruti,Maruti Alto K10,VXI AGS Optional,Petrol,Hatchback,Automatic,2nd Owner,2,50000,2018,2018,998.0,23.95,67.1,90.0,Others,K Series Petrol Engine,5 Speed,FWD,Power,154.5,13.3,350000.0,Jaipur,7
Tata,Tata Nexon,1.5 Revotorq XM,Diesel,SUV,Manual,2nd Owner,2,50000,2018,2018,1497.0,21.5,108.5,260.0,Others,"Revotorq, 1.5L Turbocharged engine",6 Speed,FWD,Power,154.5,13.25,600000.0,Jaipur,7
Datsun,Datsun GO,T BSIV,Petrol,Hatchback,Manual,1st Owner,1,50000,2016,2016,1198.0,20.63,67.0,104.0,Others,Petrol Engine,5 Speed,FWD,Power,154.5,13.3,225000.0,Jaipur,9
Mahindra,Mahindra Bolero,B6 BSVI,Diesel,SUV,Manual,1st Owner,1,30000,2021,2021,1493.0,16.0,74.96,210.0,Others,mHAWK 75 BSVI,,RWD,,154.5,12.9,1000000.0,Jaipur,4
Maruti,Maruti Swift Dzire,LDi,Diesel,Sedan,Manual,2nd Owner,2,150000,2010,2010,1248.0,19.3,73.9,190.0,Others,In-Line Engine,5 Speed,2 WD,Power,170.0,12.9,190000.0,Jaipur,15
Mahindra,Mahindra Bolero Neo,N8 BSVI,Diesel,SUV,Manual,1st Owner,1,70000,2021,2021,1493.0,17.29,100.0,260.0,Others,mHAWk100,5 Speed,RWD(with MTT),Power,170.0,12.9,950000.0,Jaipur,4
Maruti,Maruti Zen Estilo,VXI BSIV,Petrol,Hatchback,Manual,1st Owner,1,90000,2010,2010,998.0,19.0,67.1,90.0,Others,K Series Petrol Engine,5 Speed,FWD,Power,160.0,14.350000000000001,150000.0,Jaipur,15
Maruti,Maruti Alto,LXi,Petrol,Hatchback,Manual,1st Owner,1,50000,2010,2010,796.0,19.7,46.3,62.0,Others,In-Line Engine,5 Speed,FWD,Power,154.5,14.350000000000001,185000.0,Jaipur,15
Maruti,Maruti 800,Std,Petrol,Hatchback,Manual,4th Owner,3,80000,2006,2006,796.0,16.1,37.0,59.0,Others,Hi-Tech Petrol Engine,4 Speed,FWD,Manual,154.5,14.350000000000001,50000.0,Jaipur,18
Chevrolet,Chevrolet Beat,Diesel LS,Diesel,Hatchback,Manual,2nd Owner,2,120000,2014,2014,936.0,25.44,56.3,142.5,Others,SMARTECH Diesel Engine,5 Speed,FWD,Power,165.0,14.350000000000001,150000.0,Jaipur,11
Honda,Honda Amaze,S Petrol,Petrol,Sedan,Manual,1st Owner,1,20000,2021,2021,1199.0,18.6,88.76,110.0,Others,i-VTEC Petrol Engine,5 Speed,FWD,Electric,170.0,14.350000000000001,800000.0,Jaipur,4
Mahindra,Mahindra Thar,CRDe,Diesel,SUV,Manual,4th Owner,3,60000,2017,2017,1949.5,16.55,105.0,247.0,Others,NEF TCI-CRDe Engine,5 Speed,4WD,Power,154.5,14.350000000000001,450000.0,Jaipur,8
Honda,Honda Amaze,SX i DTEC,Diesel,Sedan,Manual,2nd Owner,2,60000,2016,2016,1498.0,25.8,98.6,200.0,Others,i-DTEC Diesel Engine,5 Speed,FWD,Power,154.5,14.350000000000001,430000.0,Jaipur,9
Maruti,Maruti Swift Dzire,VXi,Petrol,Sedan,Manual,2nd Owner,2,70000,2011,2011,1298.0,17.5,85.8,114.0,Others,In-Line Engine,5 Speed,2 WD,Power,170.0,12.9,225000.0,Jaipur,14
Maruti,Maruti Alto,LX,Petrol,Hatchback,Manual,3rd Owner,3,150000,2008,2008,796.0,19.7,46.3,62.0,Others,In-Line Engine,5 Speed,2WD,Manual,154.5,14.350000000000001,70000.0,Jaipur,17
Hyundai,Hyundai i10,Asta 1.2,Petrol,Hatchback,Manual,2nd Owner,2,30000,2010,2010,1197.0,20.36,78.9,111.8,Others,DOHC Engine,5 Speed,FWD,Power,170.0,12.9,175000.0,Jaipur,15
Hyundai,Hyundai Accent,GLE,Petrol,Sedan,Manual,1st Owner,1,60000,2008,2008,1495.0,13.2,94.0,12.5,Others,In-Line Engine,5 Speed,,Power,170.0,13.1,100000.0,Jaipur,17
Maruti,Maruti Ertiga,SHVS VDI,Diesel,MUV,Manual,2nd Owner,2,120000,2017,2017,1248.0,24.52,88.5,200.0,Others,D13A SHVS Engine,5 Speed,FWD,Power,160.0,13.3,600000.0,Jaipur,8
Maruti,Maruti Swift Dzire,VXi,Petrol,Sedan,Manual,1st Owner,1,100000,2011,2011,1298.0,17.5,85.8,114.0,Others,In-Line Engine,5 Speed,2 WD,Power,170.0,12.9,200000.0,Jaipur,14
Mahindra,Mahindra Scorpio,S11,Diesel,SUV,Manual,1st Owner,1,50000,2020,2020,1949.5,15.4,136.78,319.0,Others,mHawk Diesel Engine,6 Speed,,,170.0,12.9,1600000.0,Jaipur,5
Hyundai,Hyundai Santro Xing,XE,Petrol,Hatchback,Manual,1st Owner,1,70000,2007,2007,1086.0,17.8,63.0,9.8,Others,In-Line Engine,5 Speed,,Power,154.5,14.350000000000001,100000.0,Jaipur,18
Mahindra,Mahindra XUV300,W8 Option BSVI,Petrol,SUV,Manual,1st Owner,1,10000,2022,2022,1197.0,16.82,108.62,200.0,Others,1.2L Petrol,6 Speed,,Power,170.0,12.9,1200000.0,Jaipur,3
Mahindra,Mahindra XUV300,W8 Option BSVI,Petrol,SUV,Manual,1st Owner,1,50000,2020,2020,1197.0,16.82,108.62,200.0,Others,1.2L Petrol,6 Speed,,Power,170.0,12.9,1070000.0,Jaipur,5
Hyundai,Hyundai EON,Era Plus,Petrol,Hatchback,Manual,1st Owner,1,80000,2015,2015,814.0,21.1,55.2,74.5,Others,Petrol Engine,5 Speed,FWD,Power,154.5,14.350000000000001,248000.0,Jaipur,10
Maruti,Maruti Alto 800,VXI BSVI,Petrol,Hatchback,Manual,1st Owner,1,40000,2020,2020,796.0,22.05,47.33,69.0,Others,F8D Petrol Engine,5 Speed,,,170.0,12.9,400000.0,Jaipur,5
Maruti,Maruti Alto,Std BSII,Petrol,Hatchback,Manual,2nd Owner,2,70000,2007,2007,796.0,19.7,46.3,62.0,Others,In-Line Engine,5 Speed,2WD,Manual,154.5,14.350000000000001,125000.0,Jaipur,18
Honda,Honda Jazz,1.5 VX i DTEC,Diesel,Hatchback,Manual,1st Owner,1,150000,2016,2016,1498.0,27.3,98.6,200.0,Others,i-DTEC Diesel Engine,6 Speed,FWD,Power,172.0,13.7,400000.0,Jaipur,9
Honda,Honda Amaze,Special Edition CVT Diesel,Diesel,Sedan,Automatic,1st Owner,1,40000,2021,2021,1498.0,21.0,78.9,160.0,Others,i-DTEC Diesel Engine,CVT,FWD,Electric,170.0,11.549999999999997,900000.0,Jaipur,4
Maruti,Maruti Alto 800,LXI,Petrol,Hatchback,Manual,1st Owner,1,30000,2020,2020,796.0,22.05,47.33,69.0,Others,F8D Petrol Engine,5 Speed,,,170.0,12.9,310000.0,Jaipur,5
Maruti,Maruti Swift Dzire,LXI,Petrol,Sedan,Manual,1st Owner,1,80000,2014,2014,1197.0,19.1,85.8,114.0,Others,K Series VVT Engine,5 Speed,FWD,Power,169.0,12.6,350000.0,Jaipur,11
Jeep,Jeep Compass,2.0 Limited,Diesel,SUV,Manual,1st Owner,1,80000,2017,2017,1949.5,17.1,170.0,350.0,Others,2.0-Litre 4-Cyl Multijet II Engine,6 Speed,4X2,Power,170.0,12.9,1300000.0,Jaipur,8
Honda,Honda WR-V,VX,Petrol,SUV,Manual,1st Owner,1,20000,2021,2021,1199.0,16.5,88.5,110.0,Others,i-VTEC,5 Speed,,Electric,170.0,12.9,850000.0,Jaipur,4
Chevrolet,Chevrolet Spark,1.0 LS,Petrol,Hatchback,Manual,2nd Owner,2,70000,2009,2009,995.0,18.0,62.0,90.3,Others,In-Line Engine,5 Speed,FWD,Power,161.0,14.350000000000001,90000.0,Jaipur,16
Mahindra,Mahindra XUV500,W8 2WD,Diesel,SUV,Manual,1st Owner,1,120000,2012,2012,1949.5,15.1,140.0,330.0,Others,mHawk Diesel Engine,6 Speed,FWD,Power,175.0,12.5,500000.0,Jaipur,13
Honda,Honda WR-V,VX,Petrol,SUV,Manual,1st Owner,1,20000,2022,2022,1199.0,16.5,88.5,110.0,Others,i-VTEC,5 Speed,,Electric,170.0,12.9,950000.0,Jaipur,3
Jeep,Jeep Compass,2.0 Limited,Diesel,SUV,Manual,1st Owner,1,150000,2018,2018,1949.5,17.1,170.0,350.0,Others,2.0-Litre 4-Cyl Multijet II Engine,6 Speed,4X2,Power,170.0,12.9,1214000.0,Jaipur,7
Hyundai,Hyundai Aura,S,Petrol,Sedan,Manual,1st Owner,1,20000,2021,2021,1197.0,20.5,81.86,113.8,Others,1.2 l Kappa dual petrol,5-Speed,,Electric,170.0,12.9,670000.0,Jaipur,4
Maruti,Maruti 800,AC,Petrol,Hatchback,Manual,2nd Owner,2,80000,2006,2006,796.0,16.1,37.0,59.0,Others,Hi-Tech Petrol Engine,4 Speed,FWD,Manual,154.5,14.350000000000001,50000.0,Jaipur,18
Maruti,Maruti Vitara Brezza,VDi,Diesel,SUV,Manual,1st Owner,1,90000,2017,2017,1248.0,24.3,88.5,200.0,Others,DDiS 200 Diesel Engine,5 Speed,FWD,Power,172.0,12.36,850000.0,Jaipur,8
Renault,Renault KWID,RXL,Petrol,Hatchback,Manual,1st Owner,1,30000,2017,2017,799.0,25.17,53.3,72.0,Others,Petrol Engine,5 Speed,FWD,Power,154.5,14.350000000000001,300000.0,Jaipur,8
Maruti,Maruti Alto 800,LXI,Petrol,Hatchback,Manual,1st Owner,1,30000,2020,2020,796.0,22.05,47.33,69.0,Others,F8D Petrol Engine,5 Speed,,,170.0,12.9,330000.0,Jaipur,5
Maruti,Maruti Vitara Brezza,VDi,Diesel,SUV,Manual,3rd Owner,3,40000,2018,2018,1248.0,24.3,88.5,200.0,Others,DDiS 200 Diesel Engine,5 Speed,FWD,Power,172.0,12.36,750000.0,Jaipur,7
Hyundai,Hyundai Accent,GLE,Petrol,Sedan,Manual,4th Owner,3,120000,2006,2006,1495.0,13.2,94.0,12.5,Others,In-Line Engine,5 Speed,,Power,170.0,13.1,70000.0,Jaipur,18
Maruti,Maruti Wagon R,VXI,Petrol,Hatchback,Manual,4th Owner,3,120000,2006,2006,998.0,18.9,67.1,90.0,Others,K Series Petrol Engine,5 Speed,FWD,Power,170.0,12.9,80000.0,Jaipur,18
Maruti,Maruti Wagon R,LXI Minor,Petrol,Hatchback,Manual,2nd Owner,2,60000,2009,2009,1061.0,18.9,67.0,84.0,Others,FC Petrol Engine,5 Speed,FWD,Power,170.0,12.9,125000.0,Jaipur,16
Maruti,Maruti Swift Dzire,ZDi,Diesel,Sedan,Manual,2nd Owner,2,150000,2009,2009,1248.0,19.3,73.9,190.0,Others,In-Line Engine,5 Speed,2 WD,Power,170.0,12.9,250000.0,Jaipur,16
Maruti,Maruti Alto 800,VXI BSIV,Petrol,Hatchback,Manual,1st Owner,1,60000,2019,2019,796.0,24.7,47.3,69.0,Others,F8D Petrol Engine,5 Speed,FWD,Manual,154.5,14.350000000000001,370000.0,Jaipur,6
Renault,Renault Duster,110PS Diesel RxL,Diesel,SUV,Manual,1st Owner,1,150000,2013,2013,1461.0,19.01,108.45,248.0,Others,dCi Diesel Engine,6 Speed,FWD,Power,170.0,12.9,325000.0,Jaipur,12
Maruti,Maruti 800,Std,Petrol,Hatchback,Manual,2nd Owner,2,80000,2006,2006,796.0,16.1,37.0,59.0,Others,Hi-Tech Petrol Engine,4 Speed,FWD,Manual,154.5,14.350000000000001,45000.0,Jaipur,18
Tata,Tata New Safari,Dicor EX 4X2,Diesel,SUV,Manual,2nd Owner,2,100000,2009,2009,1949.5,13.93,138.1,320.0,Others,16V DOHC VTT DICOR,5 Speed,FWD,Power,170.0,12.9,170000.0,Jaipur,16
Mahindra,Mahindra Bolero Power Plus,ZLX,Diesel,SUV,Manual,1st Owner,1,50000,2019,2019,1493.0,16.5,70.0,195.0,Others,mHAWK D70 Diesel Engine,5 Speed,RWD,Power,154.5,14.350000000000001,800000.0,Jaipur,6
Chevrolet,Chevrolet Beat,Diesel LS,Diesel,Hatchback,Manual,3rd Owner,3,50000,2012,2012,936.0,25.44,57.6,150.0,Others,Smartech Engine,5 Speed,FWD,Power,170.0,12.9,122000.0,Jaipur,13
Hyundai,Hyundai i10,Magna,Petrol,Hatchback,Manual,2nd Owner,2,60000,2008,2008,1197.0,20.36,78.9,111.7,Others,Kappa Petrol Engine,5 Speed,FWD,Power,170.0,12.9,150000.0,Jaipur,17
Maruti,Maruti Alto 800,VXI BSVI,Petrol,Hatchback,Manual,1st Owner,1,30000,2020,2020,796.0,22.05,47.33,69.0,Others,F8D Petrol Engine,5 Speed,,,170.0,12.9,325000.0,Jaipur,5
Maruti,Maruti 800,Std MPFi,Petrol,Hatchback,Manual,4th Owner,3,80000,2006,2006,796.0,16.1,37.0,59.0,Others,Hi-Tech Petrol Engine,4 Speed,FWD,Manual,154.5,14.350000000000001,50000.0,Jaipur,18
Hyundai,Hyundai Venue,SX Opt Sport iMT,Petrol,SUV,Manual,2nd Owner,2,10000,2022,2022,998.0,18.0,118.35,171.6,Others,Kappa 1.0 L Turbo GDi Petrol,iMT,FWD,Electric,170.0,12.9,1100000.0,Jaipur,3
Hyundai,Hyundai Accent,Executive LPG,Lpg,Sedan,Manual,2nd Owner,2,150000,2009,2009,1495.0,13.2,93.7,124.5,Others,Bifuel Engine,5-Speed,FWD,Power,170.0,12.9,100000.0,Jaipur,16
BMW,BMW 6 Series,650i Gran Coupe,Petrol,Coupe,Automatic,4th Owner,3,40000,2006,2006,1949.5,10.425000000000006,177.54999999999998,372.5,Others,Petrol Engine ,8 Speed,FWD,Power,182.5,11.549999999999997,700000.0,Jaipur,18
Maruti,Maruti Wagon R,LXI Minor,Petrol,Hatchback,Manual,2nd Owner,2,150000,2009,2009,1061.0,18.9,67.0,84.0,Others,FC Petrol Engine,5 Speed,FWD,Power,170.0,12.9,125000.0,Jaipur,16
Tata,Tata Nexon,1.2 Revotron XZ Plus,Petrol,SUV,Manual,1st Owner,1,60000,2019,2019,1198.0,17.0,108.5,170.0,Others,Revotron 1.2L Turbocharged engine,6 Speed,FWD,Power,154.5,11.64,800000.0,Jaipur,6
Renault,Renault Triber,RXT BSVI,Petrol,MUV,Manual,1st Owner,1,30000,2021,2021,999.0,20.0,71.01,96.0,Others,,5 Speed,,Electric,170.0,12.9,780000.0,Jaipur,4
Honda,Honda City,1.5 S MT,Petrol,Sedan,Manual,2nd Owner,2,120000,2009,2009,1497.0,17.0,118.0,146.0,Others,In-Line Engine,5 Speed,FWD,Power,170.0,12.9,225000.0,Jaipur,16
Tata,Tata Nexon,XMA AMT S BSVI,Petrol,SUV,Automatic,1st Owner,1,50000,2021,2021,1199.0,17.05,118.35,170.0,Others,1.2l Turbocharged Revotron Engine,6 Speed,,Electric,170.0,12.9,950000.0,Jaipur,4
Maruti,Maruti Swift,LDI BSIV,Diesel,Hatchback,Manual,2nd Owner,2,150000,2014,2014,1248.0,25.2,74.0,190.0,Others,DDiS Diesel Engine,5 Speed ,FWD,Power,155.0,14.350000000000001,380000.0,Jaipur,11
Maruti,Maruti Zen Estilo,LXI BSIII,Petrol,Hatchback,Manual,2nd Owner,2,150000,2007,2007,998.0,18.2,67.1,90.0,Others,K Series Petrol Engine,5 Speed,FWD,Power,154.5,14.350000000000001,90000.0,Jaipur,18
Maruti,Maruti Alto 800,LXI,Petrol,Hatchback,Manual,1st Owner,1,10000,2022,2022,796.0,22.05,47.33,69.0,Others,F8D Petrol Engine,5 Speed,,,170.0,12.9,425000.0,Jaipur,3
Kia,Kia Seltos,HTX G,Petrol,SUV,Manual,1st Owner,1,30000,2021,2021,1497.0,16.8,113.43,144.0,Others,SMARTSTREAM G1.5,6-Speed,FWD,Electric,170.0,12.9,1450000.0,Jaipur,4
Maruti,Maruti Baleno,1.2 Zeta,Petrol,Hatchback,Manual,2nd Owner,2,60000,2018,2018,1197.0,21.4,83.1,115.0,Others,VVT Petrol Engine,5 Speed,FWD,Power,180.0,12.36,590000.0,Jaipur,7
Maruti,Maruti Baleno,1.2 Zeta,Petrol,Hatchback,Manual,2nd Owner,2,60000,2018,2018,1197.0,21.4,83.1,115.0,Others,VVT Petrol Engine,5 Speed,FWD,Power,180.0,12.36,590000.0,Jaipur,7
Maruti,Maruti Alto 800,LXI,Petrol,Hatchback,Manual,1st Owner,1,50000,2018,2018,796.0,24.7,47.3,69.0,Others,F8D Petrol Engine,5 Speed,FWD,Power,154.5,14.350000000000001,280000.0,Jaipur,7
Maruti,Maruti Celerio,VXI,Petrol,Hatchback,Manual,2nd Owner,2,120000,2014,2014,998.0,23.1,67.04,90.0,Others,K10B Engine,5 Speed ,FWD,Power,154.5,14.350000000000001,250000.0,Jaipur,11
Mahindra,Mahindra XUV500,W6 2WD,Diesel,SUV,Manual,1st Owner,1,70000,2013,2013,1949.5,15.1,140.0,330.0,Others,mHawk Diesel Engine,6 Speed ,FWD,Power,175.0,12.5,500000.0,Jaipur,12
Maruti,Maruti SX4 S Cross,Alpha DDiS 200 SH,Diesel,SUV,Manual,1st Owner,1,150000,2017,2017,1248.0,25.1,88.5,200.0,Others,DDiS 200 Diesel Engine,5 Speed,FWD,Power,164.0,13.42,500000.0,Jaipur,8
Tata,Tata Nano,Twist XT,Petrol,Hatchback,Manual,1st Owner,1,50000,2016,2016,745.5,25.4,37.5,51.0,Others,Petrol Engine ,4 Speed,RWD,Power,154.5,12.6,142000.0,Jaipur,9
Mahindra,Mahindra KUV 100,mFALCON G80 K4 Plus,Petrol,SUV,Manual,1st Owner,1,70000,2016,2016,1198.0,18.15,82.0,115.0,Others,mFALCON G80 Engine,5 Speed,FWD,Power,160.0,14.350000000000001,300000.0,Jaipur,9
Maruti,Maruti Swift,ZXI BSVI,Petrol,Hatchback,Manual,1st Owner,1,40000,2021,2021,1197.0,22.38,88.5,113.0,Others,K Series Dual jet,5-Speed,,Electric,170.0,12.9,650000.0,Jaipur,4
Maruti,Maruti Swift,1.3 LXI,Petrol,Hatchback,Manual,3rd Owner,3,120000,2006,2006,1298.0,16.1,88.2,11.5,Others,In-Line Engine,5 Speed,,Power,160.0,12.29,150000.0,Jaipur,18
Tata,Tata Tigor,1.2 Revotron XZ,Petrol,Sedan,Manual,2nd Owner,2,60000,2019,2019,1199.0,20.3,84.0,114.0,Others,Revotron Engine,5 Speed,FWD,Power,170.0,12.9,500000.0,Jaipur,6
Maruti,Maruti A-Star,AT VXI,Petrol,Hatchback,Automatic,4th Owner,3,150000,2010,2010,998.0,16.98,66.1,90.0,Others,K Series Petrol Engine,4 Speed,FWD,Power,170.0,12.9,150000.0,Jaipur,15
Tata,Tata Indigo,CR4,Diesel,Sedan,Manual,2nd Owner,2,90000,2011,2011,1396.0,23.57,70.0,140.0,Others,CR4 Turbo Intercooled Eng,5 Speed,FWD,Power,170.0,12.9,161000.0,Jaipur,14
Honda,Honda WR-V,VX,Petrol,SUV,Manual,2nd Owner,2,10000,2023,2023,1199.0,16.5,88.5,110.0,Others,i-VTEC,5 Speed,,Electric,170.0,12.9,1000000.0,Jaipur,2
Tata,Tata Tiago,XZ,Petrol,Hatchback,Manual,1st Owner,1,50000,2020,2020,1199.0,20.09,84.82,113.0,Others,1.2 L Revotron,5-Speed`,,Electric,170.0,12.9,520000.0,Jaipur,5
Mahindra,Mahindra TUV 300,mHAWK100 T8 Dual Tone,Diesel,SUV,Manual,2nd Owner,2,90000,2016,2016,1493.0,18.49,100.0,240.0,Others,mHawk 100 Diesel Engine,5 Speed,RWD,Power,156.0,13.9,725000.0,Jaipur,9
Renault,Renault Triber,RXZ BSVI,Petrol,MUV,Manual,1st Owner,1,30000,2021,2021,999.0,20.0,71.01,96.0,Others,,5 Speed,,Electric,170.0,12.9,750000.0,Jaipur,4
Maruti,Maruti Alto K10,2010-2014 VXI,Petrol,Hatchback,Manual,1st Owner,1,40000,2013,2013,998.0,20.92,67.1,90.0,Others,K Series Petrol Engine,5 Speed,FWD,Power,170.0,13.3,250000.0,Jaipur,12
Renault,Renault Duster,110PS Diesel RxZ,Diesel,SUV,Manual,1st Owner,1,150000,2013,2013,1461.0,19.01,108.45,248.0,Others,dCi Diesel Engine,6 Speed,FWD,Power,170.0,12.9,350000.0,Jaipur,12
Hyundai,Hyundai i10,Sportz 1.1L LPG,Lpg,Hatchback,Manual,1st Owner,1,120000,2017,2017,1086.0,19.2,68.05,99.04,Others,IRDE2 Engine,5 Speed,FWD,Power,165.0,14.3,400000.0,Jaipur,8
Maruti,Maruti Alto,LXi,Petrol,Hatchback,Manual,3rd Owner,3,100000,2012,2012,796.0,19.7,46.3,62.0,Others,In-Line Engine,5 Speed,FWD,Power,154.5,14.350000000000001,150000.0,Jaipur,13
Maruti,Maruti Swift Dzire,VDI,Diesel,Sedan,Manual,1st Owner,1,90000,2016,2016,1248.0,26.59,74.0,190.0,Others,DDiS Diesel Engine,5 Speed,FWD,Power,169.0,13.8,459999.99999999994,Jaipur,9
Maruti,Maruti 800,Std MPFi,Petrol,Hatchback,Manual,4th Owner,3,70000,2006,2006,796.0,16.1,37.0,59.0,Others,Hi-Tech Petrol Engine,4 Speed,FWD,Manual,154.5,14.350000000000001,40000.0,Jaipur,18
Chevrolet,Chevrolet Sail,1.3 Base,Diesel,Sedan,Manual,1st Owner,1,150000,2017,2017,1248.0,22.1,74.0,190.0,Others,SMARTECH Diesel Engine,5 Speed,FWD,Power,160.0,14.350000000000001,425000.0,Jaipur,8
Maruti,Maruti Wagon R,LX,Petrol,Hatchback,Manual,2nd Owner,2,120000,2006,2006,998.0,18.9,67.1,90.0,Others,K Series Petrol Engine,5 Speed,FWD,Power,170.0,12.9,100000.0,Jaipur,18
Maruti,Maruti Baleno RS,1.0 Petrol,Petrol,Hatchback,Manual,1st Owner,1,60000,2019,2019,998.0,21.1,100.5,150.0,Others,Boosterjet Petrol Engine,5 Speed,FWD,Power,182.5,11.549999999999997,650000.0,Jaipur,6
Maruti,Maruti Ertiga,SHVS VDI,Diesel,MUV,Manual,2nd Owner,2,100000,2017,2017,1248.0,24.52,88.5,200.0,Others,D13A SHVS Engine,5 Speed,FWD,Power,160.0,13.3,750000.0,Jaipur,8
Maruti,Maruti Alto 800,VXI BSVI,Petrol,Hatchback,Manual,1st Owner,1,10000,2022,2022,796.0,22.05,47.33,69.0,Others,F8D Petrol Engine,5 Speed,,,170.0,12.9,455999.99999999994,Jaipur,3
Renault,Renault Duster,110PS Diesel RxL,Diesel,SUV,Manual,1st Owner,1,120000,2013,2013,1461.0,19.01,108.45,248.0,Others,dCi Diesel Engine,6 Speed,FWD,Power,170.0,12.9,350000.0,Jaipur,12
